,model,layer,representation,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_head_rdm_corr,same_head_rdm_std,same_modifier_rdm_corr,same_modifier_rdm_std
203,meta-llama/Llama-3.2-3B,23,context,0.4938460994149973,0.21354580425724365,0.2883645382950717,0.22228516381442956,0.2873341088032447,0.20001758169939318
204,meta-llama/Llama-3.2-3B,23,no_context,0.35287295937119045,0.19090315921556658,,,,
205,meta-llama/Llama-3.2-3B,23,no_context,0.35287295937119045,0.19090315921556658,0.34542654570762077,0.20363814964983074,,
206,meta-llama/Llama-3.2-3B,23,no_context,0.35287295937119045,0.19090315921556658,0.34542654570762077,0.20363814964983074,0.3470086860901671,0.19194254322516227
207,meta-llama/Llama-3.2-3B,24,standard,0.42817615700616896,0.1922829120176004,,,,
208,meta-llama/Llama-3.2-3B,24,standard,0.42817615700616896,0.1922829120176004,0.3527574679015079,0.2147354580629328,,
209,meta-llama/Llama-3.2-3B,24,standard,0.42817615700616896,0.1922829120176004,0.3527574679015079,0.2147354580629328,0.35818939520035026,0.2160164144784691
210,meta-llama/Llama-3.2-3B,24,context,0.4863235363526856,0.21386466570730012,,,,
211,meta-llama/Llama-3.2-3B,24,context,0.4863235363526856,0.21386466570730012,0.29408705823811154,0.23973655568422408,,
212,meta-llama/Llama-3.2-3B,24,context,0.4863235363526856,0.21386466570730012,0.29408705823811154,0.23973655568422408,0.29084828001907326,0.213349120686064
213,meta-llama/Llama-3.2-3B,24,no_context,0.3518465984442932,0.1919660714065649,,,,
214,meta-llama/Llama-3.2-3B,24,no_context,0.3518465984442932,0.1919660714065649,0.3487373025037873,0.20684778689604785,,
215,meta-llama/Llama-3.2-3B,24,no_context,0.3518465984442932,0.1919660714065649,0.3487373025037873,0.20684778689604785,0.3491159510435533,0.1919448511533721
216,meta-llama/Llama-3.2-3B,25,standard,0.4326490323405164,0.19160799654143962,,,,
217,meta-llama/Llama-3.2-3B,25,standard,0.4326490323405164,0.19160799654143962,0.3492839211337392,0.21102582783838666,,
218,meta-llama/Llama-3.2-3B,25,standard,0.4326490323405164,0.19160799654143962,0.3492839211337392,0.21102582783838666,0.3566879247901514,0.21079180477866213
219,meta-llama/Llama-3.2-3B,25,context,0.4853069737766976,0.2146994600247533,,,,
220,meta-llama/Llama-3.2-3B,25,context,0.4853069737766976,0.2146994600247533,0.2984005487512832,0.23162671968498333,,
